centerline_arc_length_pixel,normalized_centerline_position,apparent_diameter_pixel,reference_diameter_pixel,diameter_stenosis_percent
58.79898987322331,0.1055038988958272,12.294377,11.309522078395487,0.0
59.79898987322331,0.10729821371523658,12.26413,11.31337607069343,0.0
60.79898987322331,0.10909252853464597,12.168367,11.31723006299137,0.0
62.213203435596405,0.11163007288742176,12.041586,11.322680431168402,0.0
63.213203435596405,0.11342438770683115,11.907433,11.326534423466345,0.0
64.2132034355964,0.11521870252624053,11.833105,11.330388415764286,0.0
65.62741699796949,0.11775624687901631,11.742693,11.335838783941318,0.0
66.62741699796949,0.1195505616984257,11.612551,11.33969277623926,0.0
67.62741699796949,0.12134487651783508,11.60755,11.343546768537202,0.0
68.62741699796949,0.12313919133724448,11.572009,11.347400760835145,0.0
70.04163056034258,0.12567673569002027,11.490781,11.352851129012175,0.0
71.04163056034258,0.12747105050942964,11.436338,11.356705121310117,0.0
72.04163056034258,0.12926536532883903,11.480465,11.36055911360806,0.0
73.04163056034258,0.13105968014824843,11.535016,11.364413105906001,0.0
74.04163056034258,0.13285399496765782,11.5648,11.368267098203944,0.0
75.45584412271567,0.1353915393204336,11.698487,11.373717466380976,0.0
76.45584412271567,0.137185854139843,11.779311,11.377571458678917,0.0
77.45584412271567,0.1389801689592524,11.726072,11.38142545097686,0.0
78.87005768508877,0.14151771331202817,11.738085,11.38687581915389,0.0
79.87005768508877,0.14331202813143756,11.82252,11.390729811451832,0.0
80.87005768508877,0.14510634295084696,11.887991,11.394583803749775,0.0
81.87005768508877,0.14690065777025632,11.816814,11.398437796047716,0.0
83.28427124746186,0.14943820212303213,11.783075,11.403888164224748,0.0
84.28427124746186,0.1512325169424415,11.767973,11.40774215652269,0.0
85.28427124746186,0.1530268317618509,11.787252,11.411596148820632,0.0
86.69848480983495,0.15556437611462667,11.890755,11.417046516997663,0.0
87.69848480983495,0.15735869093403607,11.885525,11.420900509295604,0.0
88.69848480983495,0.15915300575344546,11.873259,11.424754501593547,0.0
89.69848480983495,0.16094732057285485,11.923041,11.42860849389149,0.0
91.11269837220804,0.16348486492563064,11.855944,11.43405886206852,0.0
92.11269837220804,0.16527917974504003,11.808588,11.437912854366463,0.0
93.11269837220804,0.16707349456444942,11.824872,11.441766846664406,0.0
94.52691193458114,0.1696110389172252,11.897626,11.447217214841436,0.0
95.52691193458114,0.1714053537366346,11.855687,11.451071207139378,0.0
96.52691193458114,0.17319966855604396,11.819258,11.45492519943732,0.0
97.94112549695423,0.17573721290881975,11.8337755,11.460375567614351,0.0
98.94112549695423,0.17753152772822914,11.785088,11.464229559912294,0.0
99.94112549695423,0.17932584254763853,11.701346,11.468083552210235,0.0
100.94112549695423,0.18112015736704792,11.658595,11.471937544508178,0.0
102.35533905932732,0.1836577017198237,11.630326,11.47738791268521,0.0
103.35533905932732,0.1854520165392331,11.544595,11.48124190498315,0.0
104.35533905932732,0.1872463313586425,11.546938,11.485095897281093,0.0
105.76955262170041,0.18978387571141828,11.565412,11.490546265458125,0.0
106.76955262170041,0.19157819053082767,11.53732,11.494400257756066,0.0
107.76955262170041,0.19337250535023706,11.550724,11.498254250054009,0.0
108.76955262170041,0.19516682016964645,11.702386,11.50210824235195,0.0
110.1837661840735,0.19770436452242224,11.66903,11.507558610528982,0.0
111.1837661840735,0.1994986793418316,11.610887,11.511412602826924,0.0
112.1837661840735,0.201292994161241,11.603998,11.515266595124865,0.0
113.5979797464466,0.20383053851401678,11.626258,11.520716963301897,0.0
114.5979797464466,0.20562485333342617,11.578451,11.524570955599838,0.0
115.5979797464466,0.20741916815283556,11.621366,11.528424947897781,0.0
117.01219330881969,0.20995671250561135,11.629173,11.533875316074813,0.0
118.01219330881969,0.21175102732502074,11.493406,11.537729308372754,0.3841571544257149
119.01219330881969,0.21354534214443013,11.471715,11.541583300670696,0.6053617203189905
120.42640687119278,0.21608288649720592,11.467236,11.547033668847728,0.6910701566365514
121.42640687119278,0.2178772013166153,11.384746,11.55088766114567,1.438348880018759
122.42640687119278,0.2196715161360247,11.292982,11.554741653443612,2.2653864521944653
123.42640687119278,0.2214658309554341,11.191946,11.558595645741555,3.172094840202761
124.84062043356587,0.22400337530820988,11.112241,11.564046013918585,3.9069822279675073
125.84062043356587,0.22579769012761924,11.103706,11.567900006216528,4.012773676326655
126.84062043356587,0.22759200494702864,11.084414,11.571753998514469,4.211465868827219
128.25483399593898,0.23012954929980445,11.06286,11.5772043666915,4.442737773153806
129.25483399593898,0.23192386411921384,11.067198,11.581058358989443,4.437077712400589
130.25483399593898,0.23371817893862323,11.127932,11.584912351287384,3.9446198864678412
131.6690475583121,0.23625572329139904,11.277108,11.590362719464416,2.70271547666494
132.6690475583121,0.23805003811080844,11.225881,11.594216711762359,3.176894981830997
133.6690475583121,0.23984435293021783,11.202272,11.5980707040603,3.4126217971804937
135.0832611206852,0.24238189728299364,11.251821,11.603521072237331,3.030980904656545
136.0832611206852,0.244176212102403,11.324685,11.607375064535274,2.4354340772382863
137.4974746830583,0.24671375645517882,11.340424,11.612825432712304,2.3456982997488036
138.4974746830583,0.2485080712745882,11.426404,11.616679425010247,1.637950215549362
139.4974746830583,0.25030238609399763,11.502184,11.620533417308188,1.0184515535865348
140.9116882454314,0.25283993044677344,11.487319,11.62598378548522,1.1927144870406021
141.9116882454314,0.2546342452661828,11.589622,11.629837777783163,0.345802191460585
143.3259018078045,0.2571717896189586,11.55144,11.635288145960192,0.7206345554636564
144.3259018078045,0.258966104438368,11.549983,11.639142138258135,0.7660282227149644
145.3259018078045,0.2607604192577774,11.53541,11.642996130556078,0.9240422480736118
146.74011537017762,0.2632979636105532,11.507722,11.648446498733108,1.2080975588330332
147.74011537017762,0.2650922784299626,11.466917,11.65230049103105,1.5909601130684539
149.15432893255073,0.2676298227827384,11.443601,11.657750859208083,1.8369770223463078
150.15432893255073,0.2694241376021478,11.357328,11.661604851506024,2.6092158023150303
151.56854249492383,0.2719616819549236,11.335469,11.667055219683055,2.842070835603866
152.56854249492383,0.273755996774333,11.328182,11.670909211980998,2.9365920452039904
153.98275605729694,0.2762935411271088,11.385308,11.676359580158028,2.4926546024377725
